CELL 3,0,0,0,53,25031,1104780,3726911,28007519,3849821,658550,1092,0,,37373757
CELL 4,0,0,0,27,3551,666157,3841575,28813099,3762849,286496,3,0,,37373757
CELL 5,0,0,0,54,25450,1101931,3736136,28004122,3843341,660660,2063,0,,37373757
CELL 6,0,0,0,25,3213,649575,3844013,28847623,3755489,273818,1,0,,37373757
CELL 7,0,0,0,52,24895,1105766,3734606,28003447,3843958,659594,1439,0,,37373757
CELL 8,0,0,0,24,3317,664373,3845896,28821912,3755739,282494,2,0,,37373757
CELL 9,0,0,0,42,17491,1030720,3746701,28155941,3837399,585362,101,0,,37373757
CELL 10,0,0,0,22,2898,642355,3848585,28865593,3748190,266112,2,0,,37373757
CELL 11,0,0,0,31,4640,724593,3836796,28717058,3776860,313774,5,0,,37373757
CELL 12,0,0,0,53,17851,985493,3767542,28182401,3857080,562641,696,0,,37373757
<Cell Balancers>,,,,,,,,,,,,,,
MODULE 6,,,,,,,,,,,,,,
Mfg Data (ASCII): 0039-1535-0CQ-402335-00710..'...,,,,,,,,,,,,,,
,< 2.0,2,2.2,2.4,2.6,2.8,3,3.2,3.4,3.6,3.8,>= 4.0,,TOTAL
CELL 1,0,0,0,0,0,63921,1448626,9635088,1403915,47009,0,0,,12598559
CELL 2,0,0,0,0,0,17857,1362988,9929706,1281885,6123,0,0,,12598559
CELL 3,0,0,0,0,0,98150,1473306,9527576,1416518,83009,0,0,,12598559
CELL 4,0,0,0,0,0,14162,1345345,9972110,1262892,4050,0,0,,12598559
CELL 5,0,0,0,0,0,97298,1472373,9532400,1414231,82257,0,0,,12598559
CELL 6,0,0,0,0,0,14159,1345394,9972158,1262887,3961,0,0,,12598559
CELL 7,0,0,0,0,0,90089,1470053,9552465,1411048,74904,0,0,,12598559
CELL 8,0,0,0,0,0,13222,1339369,9986447,1256026,3495,0,0,,12598559
CELL 9,0,0,0,0,0,89317,1469893,9554492,1410532,74325,0,0,,12598559
CELL 10,0,0,0,0,0,14695,1349049,9967749,1262882,4184,0,0,,12598559
CELL 11,0,0,0,0,0,15916,1351728,9952927,1272736,5252,0,0,,12598559
CELL 12,0,0,0,0,0,53954,1441494,9677658,1389250,36203,0,0,,12598559
<Cell Balancers>,,,,,,,,,,,,,,
MODULE 7,,,,,,,,,,,,,,
Mfg Data (ASCII): 364A1585G3REVA-13L2908..........,,,,,,,,,,,,,,
,< 2.0,2,2.2,2.4,2.6,2.8,3,3.2,3.4,3.6,3.8,>= 4.0,,TOTAL
CELL 1,0,0,0,45,13444,931398,3770923,28278118,3853787,525663,159,0,,37373537
CELL 2,0,0,0,25,2778,602552,3851682,28919681,3746116,250700,3,0,,37373537
CELL 3,0,0,0,43,16866,1011714,3752326,28159726,3844429,588249,184,0,,37373537
CELL 4,0,0,0,24,3360,663611,3841725,28800051,3769133,295629,4,0,,37373537
CELL 5,0,0,0,39,16125,1003223,3751846,28184621,3841788,575802,93,0,,37373537
CELL 6,0,0,0,24,3299,649369,3849155,28810977,3766635,294074,4,0,,37373537
CELL 7,0,0,0,40,14738,989530,3756502,28216085,3836676,559897,69,0,,37373537
CELL 8,0,0,0,25,3632,681480,3844127,28762973,3771173,310122,5,0,,37373537
CELL 9,0,0,0,39,16212,1014887,3748895,28176961,3839334,577129,80,0,,37373537
CELL 10,0,0,0,26,3814,692579,3843259,28745221,3775603,313031,4,0,,37373537
CELL 11,0,0,0,29,3842,689999,3840243,28761281,3774841,303297,5,0,,37373537
CELL 12,0,0,0,43,12336,918564,3773404,28314475,3851460,503210,45,0,,37373537
<Cell Balancers>,,,,,,,,,,,,,,
MODULE 8,,,,,,,,,,,,,,
Mfg Data (ASCII): 0039-1602-0F9-402335-00710......,,,,,,,,,,,,,,
,< 2.0,2,2.2,2.4,2.6,2.8,3,3.2,3.4,3.6,3.8,>= 4.0,,TOTAL
CELL 1,0,0,0,0,0,47779,1160120,7663722,1099797,39214,0,0,,10010632
CELL 2,0,0,0,0,0,13467,1086387,7900897,1004836,5045,0,0,,10010632
CELL 3,0,0,0,0,1,80413,1181259,7560603,1110847,77509,0,0,,10010632
CELL 4,0,0,0,0,0,11336,1076731,7924299,994540,3726,0,0,,10010632
CELL 5,0,0,0,0,1,81244,1181130,7560561,1109364,78332,0,0,,10010632
CELL 6,0,0,0,0,0,10690,1071604,7934450,990510,3378,0,0,,10010632
CELL 7,0,0,0,0,1,75002,1178951,7576045,1108298,72335,0,0,,10010632
CELL 8,0,0,0,0,0,9402,1061591,7954972,981885,2782,0,0,,10010632
CELL 9,0,0,0,0,0,74654,1178421,7576468,1108772,72317,0,0,,10010632
CELL 10,0,0,0,0,0,10721,1071081,7935289,990037,3504,0,0,,10010632
CELL 11,0,0,0,0,0,13035,1083107,7900929,1008279,5282,0,0,,10010632
CELL 12,0,0,0,0,0,36914,1149339,7710056,1086649,27674,0,0,,10010632
<Cell Balancers>,,,,,,,,,,,,,,
MODULE 9,,,,,,,,,,,,,,
Mfg Data (ASCII): 364A1585G3REVA-13L2905..........,,,,,,,,,,,,,,
,< 2.0,2,2.2,2.4,2.6,2.8,3,3.2,3.4,3.6,3.8,>= 4.0,,TOTAL
CELL 1,0,0,0,42,11278,904189,3775573,28342907,3843285,495977,69,0,,37373320
CELL 2,0,0,0,25,3353,647798,3849879,28828940,3760942,282378,5,0,,37373320
CELL 3,0,0,0,40,14191,979329,3759404,28234786,3831232,554281,57,0,,37373320
CELL 4,0,0,0,21,2738,618264,3854238,28883790,3746305,267961,3,0,,37373320
CELL 5,0,0,0,45,18278,1041370,3746795,28112412,3839307,614770,343,0,,37373320
CELL 6,0,0,0,18,2872,622878,3855172,28876949,3745079,270349,3,0,,37373320
CELL 7,0,0,0,37,14266,986220,3763148,28218389,3829173,561998,89,0,,37373320
CELL 8,0,0,0,16,2922,630055,3858014,28856253,3747562,278494,4,0,,37373320
CELL 9,0,0,0,38,17016,1026473,3749211,28147798,3836768,595859,157,0,,37373320
CELL 10,0,0,0,23,3133,651795,3853819,28829877,3751916,282752,5,0,,37373320
CELL 11,0,0,0,27,3400,667783,3846587,28809608,3758365,287545,5,0,,37373320
CELL 12,0,0,0,40,9826,880091,3786741,28378674,3838393,479524,31,0,,37373320
<Cell Balancers>,,,,,,,,,,,,,,
MODULE 10,,,,,,,,,,,,,,
Mfg Data (ASCII): 364A1585G3REVA-13L2903..........,,,,,,,,,,,,,,
,< 2.0,2,2.2,2.4,2.6,2.8,3,3.2,3.4,3.6,3.8,>= 4.0,,TOTAL
CELL 1,0,0,0,41,13677,941620,3760941,28266254,3856499,534257,80,0,,37373369
CELL 2,0,0,0,24,2961,636025,3841008,28852824,3764248,276275,4,0,,37373369
CELL 3,0,0,0,45,18067,1026973,3742218,28144601,3843674,597579,212,0,,37373369
CELL 4,0,0,0,22,3735,692624,3834737,28742274,3777660,322311,6,0,,37373369
CELL 5,0,0,0,38,15201,1001424,3748115,28186364,3840025,582093,109,0,,37373369
CELL 6,0,0,0,19,3154,653515,3841517,28819756,3764156,291247,5,0,,37373369
CELL 7,0,0,0,39,16697,1021262,3746281,28155740,3838799,594384,167,0,,37373369
CELL 8,0,0,0,17,3138,646653,3848204,28830626,3756953,287773,5,0,,37373369
CELL 9,0,0,0,39,14459,992008,3750207,28212484,3835925,568177,70,0,,37373369
CELL 10,0,0,0,17,2601,610029,3850197,28911074,3742959,256490,2,0,,37373369
CELL 11,0,0,0,26,3583,671536,3840981,28793832,3766289,297116,6,0,,37373369
CELL 12,0,0,0,38,9615,878635,3781596,28377808,3842219,483394,64,0,,37373369
<Cell Balancers>,,,,,,,,,,,,,,
MODULE 11,,,,,,,,,,,,,,
Mfg Data (ASCII): 0039-1602-0FA-402335-00710......,,,,,,,,,,,,,,
,< 2.0,2,2.2,2.4,2.6,2.8,3,3.2,3.4,3.6,3.8,>= 4.0,,TOTAL
CELL 1,0,0,0,0,0,41639,1152795,7685701,1096771,33772,0,0,,10010678
CELL 2,0,0,0,0,0,11848,1073618,7919728,1001175,4309,0,0,,10010678
CELL 3,0,0,0,0,0,77181,1177755,7566125,1113537,76080,0,0,,10010678
CELL 4,0,0,0,0,0,10652,1069968,7931161,995308,3589,0,0,,10010678
CELL 5,0,0,0,0,0,76068,1178093,7570301,1111671,74545,0,0,,10010678
CELL 6,0,0,0,0,0,10537,1068697,7933125,994831,3488,0,0,,10010678
CELL 7,0,0,0,0,0,75714,1177751,7569890,1112473,74850,0,0,,10010678
CELL 8,0,0,0,0,0,10675,1070821,7926146,999381,3655,0,0,,10010678
CELL 9,0,0,0,0,0,75151,1176927,7570894,1112979,74727,0,0,,10010678
CELL 10,0,0,0,0,0,11783,1077841,7912134,1004563,4357,0,0,,10010678
CELL 11,0,0,0,0,0,14201,1089118,7881171,1019937,6251,0,0,,10010678
CELL 12,0,0,0,0,0,49624,1163083,7651094,1104727,42150,0,0,,10010678
<Cell Balancers>,,,,,,,,,,,,,,
MODULE 12,,,,,,,,,,,,,,
Mfg Data (ASCII): 0039-1602-0F6-402335-00710......,,,,,,,,,,,,,,
,< 2.0,2,2.2,2.4,2.6,2.8,3,3.2,3.4,3.6,3.8,>= 4.0,,TOTAL
CELL 1,0,0,0,0,0,48987,1160591,7657804,1102235,41053,0,0,,10010670
CELL 2,0,0,0,0,0,13641,1088190,7896281,1007265,5293,0,0,,10010670
CELL 3,0,0,0,0,0,81721,1181741,7557443,1111784,77981,0,0,,10010670
CELL 4,0,0,0,0,0,11561,1079561,7919027,996686,3835,0,0,,10010670
CELL 5,0,0,0,0,1,78694,1180593,7567490,1109021,74871,0,0,,10010670
CELL 6,0,0,0,0,0,11519,1078147,7920799,996463,3742,0,0,,10010670
CELL 7,0,0,0,0,1,79239,1181147,7564422,1110049,75812,0,0,,10010670
CELL 8,0,0,0,0,0,10045,1067519,7943436,986702,2968,0,0,,10010670
CELL 9,0,0,0,0,0,71447,1177910,7586065,1107783,67465,0,0,,10010670
CELL 10,0,0,0,0,0,10852,1073405,7931655,991300,3458,0,0,,10010670
CELL 11,0,0,0,0,0,14030,1090027,7885398,1015379,5836,0,0,,10010670
CELL 12,0,0,0,0,1,42321,1155714,7685878,1094007,32749,0,0,,10010670
<Cell Balancers>,,,,,,,,,,,,,,
MODULE 13,,,,,,,,,,,,,,
Mfg Data (ASCII): 364A1585G2REVA-13K2226..........,,,,,,,,,,,,,,
,< 2.0,2,2.2,2.4,2.6,2.8,3,3.2,3.4,3.6,3.8,>= 4.0,,TOTAL
CELL 1,0,0,0,53,15795,953398,3746444,28220847,3878061,558726,117,0,,37373441
CELL 2,0,0,0,30,4178,699035,3809257,28705157,3816995,338785,4,0,,37373441
CELL 3,0,0,0,51,22546,1070926,3717015,28036414,3869848,656319,322,0,,37373441
CELL 4,0,0,0,29,3449,674630,3812642,28754147,3806675,321866,3,0,,37373441
CELL 5,0,0,0,48,22427,1069775,3718029,28042871,3864994,655000,297,0,,37373441
CELL 6,0,0,0,24,3080,675067,3809595,28755071,3806054,324549,1,0,,37373441
CELL 7,0,0,0,55,26031,1105860,3712601,27968006,3867822,692019,1047,0,,37373441
CELL 8,0,0,0,29,3524,683667,3811854,28729070,3809830,335464,3,0,,37373441
CELL 9,0,0,0,44,21219,1063095,3717288,28057759,3864109,649739,188,0,,37373441
CELL 10,0,0,0,31,3506,682260,3811329,28739376,3809816,327120,3,0,,37373441
CELL 11,0,0,0,34,5332,744482,3803897,28622252,3826823,370613,8,0,,37373441
CELL 12,0,0,0,56,18508,988483,3742787,28145568,3884098,593671,270,0,,37373441
<Cell Balancers>,,,,,,,,,,,,,,
MODULE 14,,,,,,,,,,,,,,
Mfg Data (ASCII): 364A1585G3REVA-13L2797..........,,,,,,,,,,,,,,
,< 2.0,2,2.2,2.4,2.6,2.8,3,3.2,3.4,3.6,3.8,>= 4.0,,TOTAL
CELL 1,0,0,0,47,17681,982835,3743308,28216701,3863220,549512,312,0,,37373616
CELL 2,0,0,0,24,4437,713832,3815262,28725634,3793897,320527,3,0,,37373616
CELL 3,0,0,0,42,16941,1014939,3731210,28179491,3847236,583692,65,0,,37373616
CELL 4,0,0,0,18,3241,660640,3829343,28814513,3772783,293076,2,0,,37373616
CELL 5,0,0,0,37,19752,1047703,3726416,28110801,3848384,620187,336,0,,37373616
CELL 6,0,0,0,16,3231,666163,3826901,28802662,3776170,298470,3,0,,37373616
CELL 7,0,0,0,36,18995,1045375,3728633,28125298,3844348,610716,215,0,,37373616
CELL 8,0,0,0,14,2504,616001,3833854,28903330,3755266,262646,1,0,,37373616
CELL 9,0,0,0,37,19192,1047649,3724841,28119004,3847676,614959,258,0,,37373616
CELL 10,0,0,0,16,2625,609230,3837002,28912995,3753250,258497,1,0,,37373616
CELL 11,0,0,0,27,4830,726088,3816546,28698293,3792914,334912,6,0,,37373616
CELL 12,0,0,0,43,12235,924420,3761707,28297032,3855279,522782,118,0,,37373616
<Cell Balancers>,,,,,,,,,,,,,,
MODULE 15,,,,,,,,,,,,,,
Mfg Data (ASCII): 364A1585G3REVA-13L2904..........,,,,,,,,,,,,,,
,< 2.0,2,2.2,2.4,2.6,2.8,3,3.2,3.4,3.6,3.8,>= 4.0,,TOTAL
CELL 1,0,0,0,55,21098,1056239,3704901,28072330,3887090,631843,85,0,,37373641
CELL 2,0,0,0,38,5448,797179,3781620,28546550,3838650,404153,3,0,,37373641
CELL 3,0,0,0,63,44183,1252575,3650785,27732842,3863141,827896,2156,0,,37373641
CELL 4,0,0,0,43,13552,959644,3737961,28264243,3867933,530248,17,0,,37373641
CELL 5,0,0,0,51,26286,1122445,3692636,27969783,3869624,692687,129,0,,37373641
CELL 6,0,0,0,48,16604,1002051,3725314,28195026,3873463,561106,29,0,,37373641
CELL 7,0,0,0,53,29383,1151183,3687504,27916225,3868187,720718,388,0,,37373641
CELL 8,0,0,0,44,15906,1002405,3724035,28196645,3874580,560003,23,0,,37373641
CELL 9,0,0,0,54,33967,1186820,3676026,27851260,3869278,755485,751,0,,37373641
CELL 10,0,0,0,39,9274,897216,3756897,28376371,3856434,477405,5,0,,37373641
CELL 11,0,0,0,47,12182,942215,3745807,28296454,3865341,511586,9,0,,37373641
CELL 12,0,0,0,73,36628,1193147,3664825,27828094,3893009,756907,958,0,,37373641
<Cell Balancers>,,,,,,,,,,,,,,
MODULE 16,,,,,,,,,,,,,,
Mfg Data (ASCII): 364A1585G3REVA-13L2911..........,,,,,,,,,,,,,,
,< 2.0,2,2.2,2.4,2.6,2.8,3,3.2,3.4,3.6,3.8,>= 4.0,,TOTAL
CELL 1,0,0,0,52,16213,966557,3759750,28209199,3863600,557474,1019,0,,37373864
CELL 2,0,0,0,35,4223,664248,3831561,28801692,3784770,287329,6,0,,37373864
CELL 3,0,0,0,51,22445,1081835,3716522,28049107,3863108,640249,547,0,,37373864
CELL 4,0,0,0,33,6856,793232,3808790,28560250,3816308,388314,81,0,,37373864
CELL 5,0,0,0,42,16362,1004138,3740548,28179262,3853361,580050,101,0,,37373864
CELL 6,0,0,0,31,5760,759280,3813944,28625278,3807849,361695,27,0,,37373864
CELL 7,0,0,0,51,21823,1081204,3720893,28054271,3856188,638722,712,0,,37373864
CELL 8,0,0,0,33,4470,709850,3820064,28729157,3790281,320000,9,0,,37373864
CELL 9,0,0,0,46,19360,1051245,3725989,28104170,3855531,617156,367,0,,37373864
CELL 10,0,0,0,32,3996,678620,3826465,28789802,3778948,295994,7,0,,37373864
CELL 11,0,0,0,32,4573,686095,3827870,28767661,3783401,304220,12,0,,37373864
CELL 12,0,0,0,44,10747,896486,3769211,28347720,3853787,495697,172,0,,37373864
