,< -200.0,-200.0,-190.0,-180.0,-170.0,-160.0,-150.0,-140.0,-130.0,-120.0,-110.0,-100.0,-90.0,-80.0,-70.0,-60.0,-50.0,-40.0,-30.0,-20.0,-10.0,0.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,130.0,140.0,150.0,160.0,170.0,180.0,190.0,>= 200.0,,TOTAL
 ,0,0,0,0,0,36,2142,33519,113774,158831,201752,257564,250087,287621,352539,489077,733870,785876,696226,952361,6601609,5384869,1057087,686433,535428,450730,403724,356646,314230,280346,264619,344294,190847,97282,89359,88740,99729,112057,60530,11324,431,14,,22745603
<A2D Error profile data>
,
,CURRENT,VOLTAGE,POWER,,TOTAL
,0,0,0,,0
,
,
MODULE 1
,
**** MODULE NOT RESPONDING ****
,
,
,
MODULE 2
,
**** MODULE NOT RESPONDING ****
,
,
,
MODULE 3
,
**** MODULE NOT RESPONDING ****
,
,
,
MODULE 4
,
**** MODULE NOT RESPONDING ****
,
,
,
MODULE 5
,
**** MODULE NOT RESPONDING ****
,
,
,
MODULE 6
,
**** MODULE NOT RESPONDING ****
,
,
,
MODULE 7
,
**** MODULE NOT RESPONDING ****
,
,
,
MODULE 8
,
**** MODULE NOT RESPONDING ****
,
,
,
MODULE 9
,
**** MODULE NOT RESPONDING ****
,
,
,
MODULE 10
,
**** MODULE NOT RESPONDING ****
,
,
,
MODULE 11
,
**** MODULE NOT RESPONDING ****
,
,
,
MODULE 12
,
**** MODULE NOT RESPONDING ****
,
,
,
MODULE 13
,
**** MODULE NOT RESPONDING ****
,
,
,
MODULE 14
,
Software AS version:,0x0104CA42
Software AS checksum:,0x7A2CD716
Software OS version:,0x0104CB42
Software OS checksum:,0xC6B5EEBD
,
Mfg Data:,0x30,0x30,0x33,0x39,0x2D,0x31,0x36,0x33,0x39,0x2D,0x30,0x41,0x4B,0x2D,0x34,0x30,0x32,0x33,0x33,0x35,0x2D,0x30,0x30,0x38,0x30,0x32,0x0,0x10,0x26,0x6,0x6,0x6,,
,
Mfg Data (ASCII): 0039-1639-0AK-402335-00802..&...
,
,
A/D Conversion Error Count:,0
,
<Cell Voltages (V)>
,
,< 2.0,2.0,2.2,2.4,2.6,2.8,3.0,3.2,3.4,3.6,3.8,>= 4.0,,TOTAL
CELL 1,0,0,0,0,0,2659,176830,858194,128194,3573,0,0,,1169450
CELL 2,0,0,0,0,0,275,164478,887498,116964,235,0,0,,1169450
CELL 3,0,0,0,0,0,7676,180688,841759,128854,10473,0,0,,1169450
CELL 4,0,0,0,0,0,240,164064,888212,116738,196,0,0,,1169450
CELL 5,0,0,0,0,0,6765,180371,844189,128979,9146,0,0,,1169450
CELL 6,0,0,0,0,0,234,163867,888342,116811,196,0,0,,1169450
CELL 7,0,0,0,0,0,6579,180208,844633,129056,8974,0,0,,1169450
CELL 8,0,0,0,0,0,210,163021,889778,116271,170,0,0,,1169450
CELL 9,0,0,0,0,0,6298,180060,845438,129052,8602,0,0,,1169450
CELL 10,0,0,0,0,0,287,164855,886620,117435,253,0,0,,1169450
CELL 11,0,0,0,0,0,307,164940,886147,117775,281,0,0,,1169450
CELL 12,0,0,0,0,0,2259,176044,860395,127685,3067,0,0,,1169450
,
<Cell Balancers>
,
,Off,On,,TOTAL
CELL 1,1049787,119663,,1169450
CELL 2,1047224,122226,,1169450
CELL 3,1048241,121209,,1169450
CELL 4,1047005,122445,,1169450
CELL 5,1047381,122069,,1169450
CELL 6,1045594,123856,,1169450
CELL 7,1047341,122109,,1169450
CELL 8,1044544,124906,,1169450
CELL 9,1046237,123213,,1169450
CELL 10,1043098,126352,,1169450
CELL 11,1042377,127073,,1169450
CELL 12,1045190,124260,,1169450
,
<Module Temperatures (deg C)>
,
,< -40.0,-40.0,-35.0,-30.0,-25.0,-20.0,-15.0,-10.0,-5.0,0.0,5.0,10.0,15.0,20.0,25.0,30.0,35.0,40.0,45.0,50.0,55.0,60.0,65.0,70.0,75.0,>= 80.0,,TOTAL
TEMP SENSOR 1,0,0,0,0,0,0,0,0,0,0,0,0,15350,49168,61712,557125,453183,32912,0,0,0,0,0,0,0,0,,1169450
TEMP SENSOR 2,0,0,0,0,0,0,0,0,0,0,0,0,15420,52179,30171,82848,837484,149808,1540,0,0,0,0,0,0,0,,1169450
,
<Module Voltages (V)>
,
,< 24.0,24.0,26.4,28.8,31.2,33.6,36.0,38.4,40.8,43.2,45.6,>= 48.0,,TOTAL
 ,0,0,0,0,0,1779,179301,864231,122757,1382,0,0,,1169450
,
,
MODULE 15
,
Software AS version:,0x0104CA42
Software AS checksum:,0x7A2CD716
Software OS version:,0x0104CB42
Software OS checksum:,0xC6B5EEBD
,
Mfg Data:,0x30,0x30,0x33,0x39,0x2D,0x31,0x36,0x33,0x39,0x2D,0x30,0x41,0x4A,0x2D,0x34,0x30,0x32,0x33,0x33,0x35,0x2D,0x30,0x30,0x38,0x30,0x32,0x0,0x10,0x26,0x6,0x6,0x6,,
,
Mfg Data (ASCII): 0039-1639-0AJ-402335-00802..&...
,
,
A/D Conversion Error Count:,0
,
<Cell Voltages (V)>
,
,< 2.0,2.0,2.2,2.4,2.6,2.8,3.0,3.2,3.4,3.6,3.8,>= 4.0,,TOTAL
CELL 1,0,0,0,0,0,2391,176645,859828,127479,3097,0,0,,1169440
CELL 2,0,0,0,0,0,249,164230,888735,116027,199,0,0,,1169440
CELL 3,0,0,0,0,0,7107,180681,843648,128744,9260,0,0,,1169440
CELL 4,0,0,0,0,0,223,164054,889153,115838,172,0,0,,1169440
CELL 5,0,0,0,0,0,7078,180799,843719,128751,9093,0,0,,1169440
CELL 6,0,0,0,0,0,249,164693,887780,116511,207,0,0,,1169440
CELL 7,0,0,0,0,0,7374,180835,842885,128739,9607,0,0,,1169440
CELL 8,0,0,0,0,0,227,164268,888387,116373,185,0,0,,1169440
CELL 9,0,0,0,0,0,7393,180844,842693,128822,9688,0,0,,1169440
CELL 10,0,0,0,0,0,264,164997,887236,116723,220,0,0,,1169440
CELL 11,0,0,0,0,0,326,165922,885106,117792,294,0,0,,1169440
CELL 12,0,0,0,0,0,2380,176689,859838,127461,3072,0,0,,1169440
,
<Cell Balancers>
,
,Off,On,,TOTAL
CELL 1,1050924,118516,,1169440
CELL 2,1048815,120625,,1169440
CELL 3,1050310,119130,,1169440
CELL 4,1048817,120623,,1169440
CELL 5,1049513,119927,,1169440
CELL 6,1047905,121535,,1169440
CELL 7,1049604,119836,,1169440
CELL 8,1047644,121796,,1169440
CELL 9,1048687,120753,,1169440
CELL 10,1046453,122987,,1169440
CELL 11,1045885,123555,,1169440
CELL 12,1047577,121863,,1169440
,
<Module Temperatures (deg C)>
,
,< -40.0,-40.0,-35.0,-30.0,-25.0,-20.0,-15.0,-10.0,-5.0,0.0,5.0,10.0,15.0,20.0,25.0,30.0,35.0,40.0,45.0,50.0,55.0,60.0,65.0,70.0,75.0,>= 80.0,,TOTAL
TEMP SENSOR 1,0,0,0,0,0,0,0,0,0,0,0,0,16411,49959,151462,614327,322224,15057,0,0,0,0,0,0,0,0,,1169440
TEMP SENSOR 2,0,0,0,0,0,0,0,0,0,0,0,0,25450,48303,29853,130029,834618,100141,1046,0,0,0,0,0,0,0,,1169440
,
<Module Voltages (V)>
,
,< 24.0,24.0,26.4,28.8,31.2,33.6,36.0,38.4,40.8,43.2,45.6,>= 48.0,,TOTAL
 ,0,0,0,0,0,1896,179823,863760,122598,1363,0,0,,1169440
,
,
MODULE 16
,
Software AS version:,0x0104CA42
Software AS checksum:,0x7A2CD716
Software OS version:,0x0104CB42
Software OS checksum:,0xC6B5EEBD
,
Mfg Data:,0x30,0x41,0x31,0x32,0x2D,0x31,0x32,0x35,0x30,0x2D,0x30,0x53,0x4E,0x2D,0x34,0x30,0x32,0x33,0x33,0x35,0x2D,0x30,0x30,0x36,0x30,0x39,0x0,0x0,0x0,0x0,0x0,0x0,,
,
Mfg Data (ASCII): 0A12-1250-0SN-402335-00609......
,
,
A/D Conversion Error Count:,0
,
<Cell Voltages (V)>
,
,< 2.0,2.0,2.2,2.4,2.6,2.8,3.0,3.2,3.4,3.6,3.8,>= 4.0,,TOTAL
CELL 1,0,0,0,6,6163,832026,3355241,15147454,2520005,512165,66,0,,22373126
CELL 2,0,0,0,3,2809,635082,3433530,15454656,2557178,289861,7,0,,22373126
CELL 3,0,0,0,8,18202,985384,3302917,14917734,2473901,674687,293,0,,22373126
CELL 4,0,0,0,4,3355,700832,3412468,15354335,2547092,355026,14,0,,22373126
CELL 5,0,0,0,8,18953,992545,3300925,14907621,2469995,682759,320,0,,22373126
CELL 6,0,0,0,4,3152,705456,3411994,15348677,2545128,358704,11,0,,22373126
CELL 7,0,0,0,8,19198,990152,3301630,14914270,2473139,674436,293,0,,22373126
CELL 8,0,0,0,3,2649,665710,3422421,15413920,2550836,317498,9,0,,22373046
CELL 9,0,0,0,8,18269,982700,3303069,14925924,2475260,667533,283,0,,22373046
CELL 10,0,0,0,4,3566,683154,3418030,15385409,2549283,333590,10,0,,22373046
CELL 11,0,0,0,4,5464,696761,3417212,15357074,2550132,346382,17,0,,22373046
CELL 12,0,0,0,6,7128,826511,3360785,15150072,2521125,507342,77,0,,22373046
,
<Cell Balancers>
,
,Off,On,,TOTAL
CELL 1,20834395,1538651,,22373046
CELL 2,20805454,1567592,,22373046
CELL 3,20821030,1552016,,22373046
CELL 4,20810252,1562794,,22373046
CELL 5,20815333,1557713,,22373046
CELL 6,20809888,1563158,,22373046
CELL 7,20809820,1563226,,22373046
CELL 8,20792127,1580919,,22373046
CELL 9,20791858,1581188,,22373046
CELL 10,20774591,1598455,,22373046
CELL 11,20778605,1594441,,22373046
CELL 12,20791600,1581446,,22373046
,
<Module Temperatures (deg C)>
,
,< -40.0,-40.0,-35.0,-30.0,-25.0,-20.0,-15.0,-10.0,-5.0,0.0,5.0,10.0,15.0,20.0,25.0,30.0,35.0,40.0,45.0,50.0,55.0,60.0,65.0,70.0,75.0,>= 80.0,,TOTAL
TEMP SENSOR 1,0,0,0,0,0,0,0,2306,17249,67545,238396,603606,1198771,3926221,9126990,5370089,1686675,135160,187,0,0,0,0,0,0,0,,22373195
TEMP SENSOR 2,0,0,0,0,0,0,0,2062,16393,61990,194238,532494,818099,1449595,2024856,6345675,9577609,1284738,65022,355,0,0,0,0,0,0,,22373126
,
<Module Voltages (V)>
,
,< 24.0,24.0,26.4,28.8,31.2,33.6,36.0,38.4,40.8,43.2,45.6,>= 48.0,,TOTAL
 ,0,0,0,6,8476,856399,3434776,15137749,2481016,454582,42,0,,22373046
