,< -200.0,-200.0,-190.0,-180.0,-170.0,-160.0,-150.0,-140.0,-130.0,-120.0,-110.0,-100.0,-90.0,-80.0,-70.0,-60.0,-50.0,-40.0,-30.0,-20.0,-10.0,0.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,130.0,140.0,150.0,160.0,170.0,180.0,190.0,>= 200.0,,TOTAL
 ,0,0,0,0,2,64,5107,58681,123757,176206,283274,327064,345871,402626,505583,742103,1006947,1068365,1085991,1420517,10154118,11414886,1650343,1068368,886483,794167,746896,640009,528517,425756,345768,365925,196510,112300,95511,86661,87931,87333,40994,6523,241,15,,37287413
<A2D Error profile data>
,
,CURRENT,VOLTAGE,POWER,,TOTAL
,0,0,0,,0
,
,
MODULE 1
,
**** MODULE NOT RESPONDING ****
,
,
,
MODULE 2
,
**** MODULE NOT RESPONDING ****
,
,
,
MODULE 3
,
**** MODULE NOT RESPONDING ****
,
,
,
MODULE 4
,
**** MODULE NOT RESPONDING ****
,
,
,
MODULE 5
,
**** MODULE NOT RESPONDING ****
,
,
,
MODULE 6
,
**** MODULE NOT RESPONDING ****
,
,
,
MODULE 7
,
**** MODULE NOT RESPONDING ****
,
,
,
MODULE 8
,
**** MODULE NOT RESPONDING ****
,
,
,
MODULE 9
,
**** MODULE NOT RESPONDING ****
,
,
,
MODULE 10
,
**** MODULE NOT RESPONDING ****
,
,
,
MODULE 11
,
**** MODULE NOT RESPONDING ****
,
,
,
MODULE 12
,
**** MODULE NOT RESPONDING ****
,
,
,
MODULE 13
,
**** MODULE NOT RESPONDING ****
,
,
,
MODULE 14
,
**** MODULE NOT RESPONDING ****
,
,
,
MODULE 15
,
**** MODULE NOT RESPONDING ****
,
,
,
MODULE 16
,
Software AS version:,0x0104CA42
Software AS checksum:,0x7A2CD716
Software OS version:,0x0104CB42
Software OS checksum:,0xC6B5EEBD
,
Mfg Data:,0x30,0x30,0x33,0x39,0x2D,0x31,0x34,0x34,0x39,0x2D,0x30,0x41,0x56,0x2D,0x34,0x30,0x32,0x33,0x33,0x35,0x2D,0x30,0x30,0x37,0x31,0x30,0x0,0xE,0x31,0x6,0x6,0x6,,
,
Mfg Data (ASCII): 0039-1449-0AV-402335-00710..1...
,
,
A/D Conversion Error Count:,0
,
<Cell Voltages (V)>
,
,< 2.0,2.0,2.2,2.4,2.6,2.8,3.0,3.2,3.4,3.6,3.8,>= 4.0,,TOTAL
CELL 1,0,0,0,0,494,222563,2615911,15217916,2308085,152400,0,0,,20517369
CELL 2,0,0,0,0,96,90367,2554875,15657678,2174382,39971,0,0,,20517369
CELL 3,0,0,0,0,493,304220,2625947,15036975,2321299,228435,0,0,,20517369
CELL 4,0,0,0,0,34,84760,2548836,15686247,2161164,36328,0,0,,20517369
CELL 5,0,0,0,0,403,290347,2625075,15073002,2314270,214272,0,0,,20517369
CELL 6,0,0,0,0,20,88241,2551427,15668002,2170566,39113,0,0,,20517369
CELL 7,0,0,0,0,427,300090,2625532,15045977,2319907,225436,0,0,,20517369
CELL 8,0,0,0,0,8,77067,2536937,15716283,2154043,32950,0,0,,20517288
CELL 9,0,0,0,0,407,292160,2623389,15063666,2317869,219797,0,0,,20517288
CELL 10,0,0,0,0,26,81147,2542789,15698226,2159480,35620,0,0,,20517288
CELL 11,0,0,0,0,124,84592,2546144,15676388,2171651,38389,0,0,,20517288
CELL 12,0,0,0,0,396,201978,2610522,15271713,2297703,134976,0,0,,20517288
,
<Cell Balancers>
,
,Off,On,,TOTAL
CELL 1,17804646,2712642,,20517288
CELL 2,17769039,2748249,,20517288
CELL 3,17779944,2737344,,20517288
CELL 4,17770979,2746309,,20517288
CELL 5,17762864,2754424,,20517288
CELL 6,17744180,2773108,,20517288
CELL 7,17754998,2762290,,20517288
CELL 8,17729310,2787978,,20517288
CELL 9,17732736,2784552,,20517288
CELL 10,17703127,2814161,,20517288
CELL 11,17699775,2817496,,20517271
CELL 12,17724859,2792412,,20517271
,
<Module Temperatures (deg C)>
,
,< -40.0,-40.0,-35.0,-30.0,-25.0,-20.0,-15.0,-10.0,-5.0,0.0,5.0,10.0,15.0,20.0,25.0,30.0,35.0,40.0,45.0,50.0,55.0,60.0,65.0,70.0,75.0,>= 80.0,,TOTAL
TEMP SENSOR 1,0,0,0,0,0,0,0,0,4725,40671,150244,328171,695430,2332862,8123488,7381688,1334137,117675,8278,0,0,0,0,0,0,0,,20517369
TEMP SENSOR 2,0,0,0,0,0,0,0,0,753,35917,131298,337529,701428,936849,1269900,10416455,6190953,459550,35081,1656,0,0,0,0,0,0,,20517369
,
<Module Voltages (V)>
,
,< 24.0,24.0,26.4,28.8,31.2,33.6,36.0,38.4,40.8,43.2,45.6,>= 48.0,,TOTAL
 ,0,0,0,0,270,187999,2684304,15366900,2191160,86655,0,0,,20517288
